nrc,sigla,seccion,nombre,profesor,horario,escuela,semestre
14396,VIL203,1,Historia de Chile,Iturra Ximena,"M:3,4 CLAS SIN SALA J:4 CLAS SIN SALA",Villarrica,2026-1
24647,VIL205,1,"Familia, Escuela y Comunidad",Retamal Angel,"V:5,6 CLAS SIN SALA",Villarrica,2026-1
14433,VIL303,1,Diversidad e Inclusión en Educación,Gaete Alfredo,"W:5,6 CLAS SIN SALA",Villarrica,2026-1
16448,VIL500,1,Gestión y Liderazgo en el Aula,Valdivieso Gonzalo,"J:6,7 CLAS SIN SALA",Villarrica,2026-1
19957,VIL500P,1,Práctica Profesional I: Mención Lenguaje y Comunicación,Gonzalez Maria,"L-M-W-J:1,2,3,4 PRA SIN SALA V:1,2 CLAS SIN SALA",Villarrica,2026-1
31943,VIL500P,2,Práctica Profesional I: Mención Lenguaje y Comunicación,Caceres Luis,"L-M-W-J:1,2,3,4 PRA SIN SALA V:1,2 CLAS SIN SALA",Villarrica,2026-1
30406,VIL500P,3,Práctica Profesional I: Mención Lenguaje y Comunicación,Garay Alicia,"L-M-W-J:1,2,3,4 PRA SIN SALA V:1,2 CLAS SIN SALA",Villarrica,2026-1
33740,VIL500P,4,Práctica Profesional I: Mención Lenguaje y Comunicación,Isla Evelyn,"L-M-W-J:1,2,3,4 PRA SIN SALA V:1,2 CLAS SIN SALA",Villarrica,2026-1
33929,VIL500P,5,Práctica Profesional I: Mención Lenguaje y Comunicación,Acuña Ana,"L-M-W-J:1,2,3,4 PRA SIN SALA V:1,2 CLAS SIN SALA",Villarrica,2026-1
16451,VIL501,1,Oralidad y Desarrollo Semiótico Infantil,Garay Alicia,"L:5,6 CLAS SIN SALA V:3 CLAS SIN SALA",Villarrica,2026-1
16452,VIL502,1,Literatura Infantil y Juvenil,Becerra Rukmini,"M:5,6 CLAS SIN SALA",Villarrica,2026-1
34015,VIL507P,1,Práctica Profesional Ii: Mención Ciencias Sociales,Caceres Luis,"L-M-W-J-V:1,2,3,4 PRA SIN SALA V:5,6 CLAS SIN SALA",Villarrica,2026-1
16453,VIL510,1,Álgebra y Sistemas Numéricos I,Vasquez Claudia,"L:5,6 CLAS SIN SALA W:6 CLAS SIN SALA",Villarrica,2026-1
16454,VIL511,1,Geometría II,Bozt Jorge,W:5 CLAS SIN SALA V:4 CLAS SIN SALA V:5 CLAS SIN SALA,Villarrica,2026-1
21547,VIL520,1,Biología Animal y Vegetal,Galvez Nicolas,"L:5,6 CLAS SIN SALA",Villarrica,2026-1
28840,VIL523,1,Ciencias Experimentales,Ibanez Cecilia,"V:3,4 CLAS SIN SALA",Villarrica,2026-1
28784,VIL530,1,Pensamiento Histórico,Naguil Victor,"V:3,4 CLAS SIN SALA",Villarrica,2026-1
28785,VIL531,1,Temas de Chile y América Siglo XIX,Iturra Ximena,"L:5,6 CLAS SIN SALA",Villarrica,2026-1
25363,VIL602,1,"Arte, Cultura y Expresión",Gutierrez Pablo,"L:5,6 CLAS SIN SALA",Villarrica,2026-1
16673,VIL608,1,Multimedia Educativa,Moya Dayna,"L:5,6 CLAS SIN SALA",Villarrica,2026-1
16342,VIL617,1,"Infancia, Interculturalidad y Diversidad",Becerra Rukmini,"L:1,2 CLAS SIN SALA",Villarrica,2026-1
31674,VIL622,1,Latin American Biodiversity Conservation,Tironi Manuel,"L:2,3,4 CLAS SIN SALA",Villarrica,2026-1
31675,VIL623,1,Conservation of Forest Ecosystems and Wildlife,"Ibarra Jose, Caviedes Julian","M:2,3,4 CLAS SIN SALA M:5,6 CLAS SIN SALA",Villarrica,2026-1
31676,VIL624,1,"Territory, Interculturality and Education for Sustainability",Petitpas Robert,"W:3,4 CLAS SIN SALA W:5 CLAS SIN SALA",Villarrica,2026-1
31677,VIL625,1,Planning for Local Sustainability in a Global   Age,Salazar Gonzalo,"J:5,6,7 CLAS SIN SALA",Villarrica,2026-1
31678,VIL626,1,Field Methods for Enquiring Social-Ecological Systems,"Galvez Nicolas, Caviedes Julian, Ibarra Jose, Tironi Manuel","V:2,3,4 CLAS SIN SALA V:5,6 CLAS SIN SALA",Villarrica,2026-1
25331,VIL631,1,Seres Humanos y Otros Animales: Una Aproximación Sociocultural,Benavides Sebastian,"J:2,3 CLAS SIN SALA",Villarrica,2026-1
28414,VIL632,1,La Experiencia de Ocio Como Proveedora de Salud y Bienestar,Ried Roberto,"W:5,6 CLAS SIN SALA",Villarrica,2026-1
28430,VIL634,1,"Wallmapu, Su Historia y Su Presente",Naguil Victor,M-J:5 CLAS SIN SALA,Villarrica,2026-1
30408,VIL635,1,Otra Cosa Es Con Guitarra,Por Fijar,M-J:7 CLAS SIN SALA,Villarrica,2026-1
30409,VIL635,2,Otra Cosa Es Con Guitarra,Por Fijar,M-J:7 CLAS SIN SALA,Villarrica,2026-1
14578,VIP032,1,Diversidad e Inclusión en Educación,Rodriguez Andrea,"V:1,2 CLAS SIN SALA",Villarrica,2026-1
22581,VIP043,1,Pensamiento Matemático del Niño y Su Didáctica,Coronata Maria,"L:1,2 CLAS SIN SALA",Villarrica,2026-1
14585,VIP050,1,Promoción y Protección de la Salud en la Infancia,Lorca Catalina,"L:5,6 CLAS SIN SALA",Villarrica,2026-1
14588,VIP051,1,Didáctica del Lenguaje Artístico Visual,Gutierrez Pablo,"W:3,4 CLAS SIN SALA",Villarrica,2026-1
14593,VIP052,1,Pensamiento Social del Niño y Su Didáctica,Garrido Nicole,"M:5,6 CLAS SIN SALA",Villarrica,2026-1
14597,VIP053,1,Didáctica del Movimiento y la Expresión Corporal,Garrido Nicole,"W:5,6 CLAS SIN SALA",Villarrica,2026-1
14602,VIP054,1,Didáctica del Lenguaje Oral y Escrito,Marques Maria,"M:1,2 CLAS SIN SALA",Villarrica,2026-1
24686,VIP055,1,Didáctica del Lenguaje Artístico Musical,Rodriguez Maria,"V:5,6 CLAS SIN SALA",Villarrica,2026-1
15511,VIP070,1,Seminario de Investigación y Enseñanza Basado en Evidencias I,Marques Maria,"M:5,6 CLAS SIN SALA",Villarrica,2026-1
24711,VIP071,1,Práctica IV Profesional (Asociada a Major),Garrido Nicole,"L:3,4 CLAS SIN SALA M-W-J-V:1,2,3,4 PRA SIN SALA",Villarrica,2026-1
27338,VIP071,2,Práctica IV Profesional (Asociada a Major),Lorca Amaya,"L:3,4 CLAS SIN SALA M-W-J-V:1,2,3,4 PRA SIN SALA",Villarrica,2026-1
24717,VIP071,3,Práctica IV Profesional (Asociada a Major),Marques Maria,"L:3,4 CLAS SIN SALA M-W-J-V:1,2,3,4 PRA SIN SALA",Villarrica,2026-1
32128,VIP071,4,Práctica IV Profesional (Asociada a Major),Cortes Viviana,"L:3,4 CLAS SIN SALA M-W-J-V:1,2,3,4 PRA SIN SALA",Villarrica,2026-1
33968,VIP082,1,Práctica Profesional V,Rodriguez Andrea,"L:3,4 CLAS SIN SALA M-W-J-V:1,2,3,4 PRA SIN SALA",Villarrica,2026-1
15512,VIP501,1,Psicomotricidad y Juego en el Niño,Cortes Veronica,"L:1,2 CLAS SIN SALA",Villarrica,2026-1
32773,BIO010,1,Biología Inicial,"Alvarez Carolina, Carmona Martin, Veliz Loreto","L:1,2 CLAS AP101 M:5,6 TAL CS401",Ciencias Biológicas,2026-1
32774,BIO010,2,Biología Inicial,"Alvarez Carolina, Carmona Martin, Veliz Loreto","M:5,6 TAL AP103 W:1,2 CLAS AP103",Ciencias Biológicas,2026-1
32775,BIO010,3,Biología Inicial,Ibanez Cecilia,"M:5,6 TAL SIN SALA W:5,6 CLAS SIN SALA",Ciencias Biológicas,2026-1
31915,BIO011,1,Conviviendo Con los Virus,"Tesser Bruno, Gonzalez Pablo",M-J:5 CLAS B-103 J:6 CLAS B-103,Ciencias Biológicas,2026-1
12669,BIO101B,1,Tópicos en Bioquímica,Marzolo Maria,M:3 CLAS EDO_FREI_M J:3 TAL EDO_FREI_M,Ciencias Biológicas,2026-1
32847,BIO114B,1,Biología de la Célula,Aviles Evelyn,"M:3,4 CLAS M5 J:3,4 TAL B-102",Ciencias Biológicas,2026-1
32852,BIO114B,2,Biología de la Célula,Aviles Evelyn,"M:3,4 CLAS M5 J:3,4 TAL SALA-82",Ciencias Biológicas,2026-1
33494,BIO114B,3,Biología de la Célula,Eisner Veronica,"M:3,4 TAL B-101 J:3,4 CLAS B-101",Ciencias Biológicas,2026-1
32853,BIO114B,4,Biología de la Célula,Eisner Veronica,"M:3,4 TAL SALA-82 J:3,4 CLAS B-101",Ciencias Biológicas,2026-1
28392,BIO214O,1,Biología Celular I,Nogueras Alicia,"W:5,6 TAL C401 V:2,3,4 CLAS D204",Ciencias Biológicas,2026-1
28394,BIO214O,2,Biología Celular I,Nogueras Alicia,"W:5,6 TAL C406 V:2,3,4 CLAS D204",Ciencias Biológicas,2026-1
13277,BIO2300,1,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32825,BIO2300,2,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32856,BIO2300,3,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32860,BIO2300,4,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32861,BIO2300,5,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32864,BIO2300,6,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32865,BIO2300,7,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32885,BIO2300,8,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32886,BIO2300,9,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32887,BIO2300,10,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32888,BIO2300,11,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32889,BIO2300,12,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32890,BIO2300,13,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32893,BIO2300,14,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32895,BIO2300,15,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32907,BIO2300,16,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32908,BIO2300,17,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32910,BIO2300,18,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32913,BIO2300,19,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32914,BIO2300,20,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32928,BIO2300,21,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32929,BIO2300,22,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32930,BIO2300,23,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32935,BIO2300,24,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32937,BIO2300,25,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32938,BIO2300,26,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
33068,BIO2300,27,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
33069,BIO2300,28,Experiencia Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
33070,BIO2300,29,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33071,BIO2300,30,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33072,BIO2300,31,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33078,BIO2300,32,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33081,BIO2300,33,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33088,BIO2300,34,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
33092,BIO2300,35,Experiencia Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
13280,BIO2350,1,Memoria Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32666,BIO2350,2,Memoria Profesional Dirigida,Dirección Docente,: PRA SIN SALA,Ciencias Biológicas,2026-1
32667,BIO2350,3,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32801,BIO2350,4,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32802,BIO2350,5,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32806,BIO2350,6,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32808,BIO2350,7,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32809,BIO2350,8,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32810,BIO2350,9,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
32811,BIO2350,10,Memoria Profesional Dirigida,Por Fijar,: PRA SIN SALA,Ciencias Biológicas,2026-1
30529,BIO254O,1,Fisiología para Odontología,Moreno Ricardo,"L-W-V:5,6 CLAS AULA-MAGNA",Ciencias Biológicas,2026-1
21583,BIO295B,1,Seminario de Investigacion Departamental,Gaxiola Aurora,: SUP SIN SALA,Ciencias Biológicas,2026-1
32452,BIO295B,2,Seminario de Investigacion Departamental,Bertocchi Cristina,: SUP SIN SALA,Ciencias Biológicas,2026-1
32453,BIO295B,3,Seminario de Investigacion Departamental,Latorre Claudio,: SUP SIN SALA,Ciencias Biológicas,2026-1
32454,BIO295B,4,Seminario de Investigacion Departamental,Ebensperger Luis,: SUP SIN SALA,Ciencias Biológicas,2026-1
32455,BIO295B,5,Seminario de Investigacion Departamental,Faugeron Sylvain,: SUP SIN SALA,Ciencias Biológicas,2026-1
32456,BIO295B,6,Seminario de Investigacion Departamental,Bueno Susan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32457,BIO295B,7,Seminario de Investigacion Departamental,Quiroga Clara,: SUP SIN SALA,Ciencias Biológicas,2026-1
32458,BIO295B,8,Seminario de Investigacion Departamental,Gutierrez Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32460,BIO295B,9,Seminario de Investigacion Departamental,Aviles Evelyn,: SUP SIN SALA,Ciencias Biológicas,2026-1
32461,BIO295B,10,Seminario de Investigacion Departamental,De la Iglesia Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32463,BIO295B,11,Seminario de Investigacion Departamental,Bueno Susan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32464,BIO295B,12,Seminario de Investigacion Departamental,Cornejo Victor,: SUP SIN SALA,Ciencias Biológicas,2026-1
32465,BIO295B,13,Seminario de Investigacion Departamental,Aviles Evelyn,: SUP SIN SALA,Ciencias Biológicas,2026-1
32466,BIO295B,14,Seminario de Investigacion Departamental,Olguin Hugo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32467,BIO295B,15,Seminario de Investigacion Departamental,Perez Alejandro,: SUP SIN SALA,Ciencias Biológicas,2026-1
32468,BIO295B,16,Seminario de Investigacion Departamental,Canto Jhoann,: SUP SIN SALA,Ciencias Biológicas,2026-1
32469,BIO295B,17,Seminario de Investigacion Departamental,Larrondo Luis,: SUP SIN SALA,Ciencias Biológicas,2026-1
32470,BIO295B,18,Seminario de Investigacion Departamental,Rezende Enrico,: SUP SIN SALA,Ciencias Biológicas,2026-1
32471,BIO295B,19,Seminario de Investigacion Departamental,Perez Maria,: SUP SIN SALA,Ciencias Biológicas,2026-1
32554,BIO295B,20,Seminario de Investigacion Departamental,Wieters Evie,: SUP SIN SALA,Ciencias Biológicas,2026-1
32473,BIO295B,21,Seminario de Investigacion Departamental,Gelcich Stefan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32474,BIO295B,22,Seminario de Investigacion Departamental,Von Dassow Peter,: SUP SIN SALA,Ciencias Biológicas,2026-1
32475,BIO295B,23,Seminario de Investigacion Departamental,Cotoras Darko,: SUP SIN SALA,Ciencias Biológicas,2026-1
32477,BIO295B,24,Seminario de Investigacion Departamental,De la Iglesia Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32478,BIO295B,25,Seminario de Investigacion Departamental,Farina Jose,: SUP SIN SALA,Ciencias Biológicas,2026-1
32479,BIO295B,26,Seminario de Investigacion Departamental,Ramond Jean-Baptiste,: SUP SIN SALA,Ciencias Biológicas,2026-1
32480,BIO295B,27,Seminario de Investigacion Departamental,De la Iglesia Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32481,BIO295B,28,Seminario de Investigacion Departamental,Gelcich Stefan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32482,BIO295B,29,Seminario de Investigacion Departamental,Cornejo Victor,: SUP SIN SALA,Ciencias Biológicas,2026-1
32483,BIO295B,30,Seminario de Investigacion Departamental,Faugeron Sylvain,: SUP SIN SALA,Ciencias Biológicas,2026-1
32555,BIO295B,31,Seminario de Investigacion Departamental,Cotoras Darko,: SUP SIN SALA,Ciencias Biológicas,2026-1
32485,BIO295B,32,Seminario de Investigacion Departamental,Olguin Hugo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32486,BIO295B,33,Seminario de Investigacion Departamental,Gaxiola Aurora,: SUP SIN SALA,Ciencias Biológicas,2026-1
32487,BIO295B,34,Seminario de Investigacion Departamental,Rezende Enrico,: SUP SIN SALA,Ciencias Biológicas,2026-1
32488,BIO295B,35,Seminario de Investigacion Departamental,Cotoras Darko,: SUP SIN SALA,Ciencias Biológicas,2026-1
32489,BIO295B,36,Seminario de Investigacion Departamental,Bertocchi Cristina,: SUP SIN SALA,Ciencias Biológicas,2026-1
32490,BIO295B,37,Seminario de Investigacion Departamental,De la Iglesia Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32491,BIO295B,38,Seminario de Investigacion Departamental,Larrondo Luis,: SUP SIN SALA,Ciencias Biológicas,2026-1
32493,BIO295B,39,Seminario de Investigacion Departamental,Schuller Andreas,: SUP SIN SALA,Ciencias Biológicas,2026-1
32495,BIO295B,40,Seminario de Investigacion Departamental,Canto Jhoann,: SUP SIN SALA,Ciencias Biológicas,2026-1
34140,BIO295B,41,Seminario de Investigacion Departamental,Kalergis Alexis,: SUP SIN SALA,Ciencias Biológicas,2026-1
13422,BIO310B,1,Seminario Bibliográfico,Gonzalez Marcia,: SUP SIN SALA,Ciencias Biológicas,2026-1
32240,BIO310B,2,Seminario Bibliográfico,Farina Jose,: SUP SIN SALA,Ciencias Biológicas,2026-1
32241,BIO310B,3,Seminario Bibliográfico,Faugeron Sylvain,: SUP SIN SALA,Ciencias Biológicas,2026-1
32242,BIO310B,4,Seminario Bibliográfico,Gonzalez Pablo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32243,BIO310B,5,Seminario Bibliográfico,Quiñinao Cristobal,: SUP SIN SALA,Ciencias Biológicas,2026-1
32246,BIO310B,6,Seminario Bibliográfico,De la Iglesia Rodrigo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32248,BIO310B,7,Seminario Bibliográfico,Navarrete Sergio,: SUP SIN SALA,Ciencias Biológicas,2026-1
32250,BIO310B,8,Seminario Bibliográfico,Gonzalez Pablo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32251,BIO310B,9,Seminario Bibliográfico,Bertocchi Cristina,: SUP SIN SALA,Ciencias Biológicas,2026-1
32252,BIO310B,10,Seminario Bibliográfico,Gelcich Stefan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32253,BIO310B,11,Seminario Bibliográfico,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32254,BIO310B,12,Seminario Bibliográfico,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32255,BIO310B,13,Seminario Bibliográfico,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
13439,BIO3319,1,Tecnicas Avanzadas de Investigacion en Bioquimica,Montecinos Viviana,: SUP SIN SALA,Ciencias Biológicas,2026-1
32635,BIO3319,2,Tecnicas Avanzadas de Investigacion en Bioquimica,Godoy Liliana,: SUP SIN SALA,Ciencias Biológicas,2026-1
32638,BIO3319,3,Tecnicas Avanzadas de Investigacion en Bioquimica,Solari Sandra,: SUP SIN SALA,Ciencias Biológicas,2026-1
32639,BIO3319,4,Tecnicas Avanzadas de Investigacion en Bioquimica,Vasquez Luz,: SUP SIN SALA,Ciencias Biológicas,2026-1
32644,BIO3319,5,Tecnicas Avanzadas de Investigacion en Bioquimica,Eisner Veronica,: SUP SIN SALA,Ciencias Biológicas,2026-1
32645,BIO3319,6,Tecnicas Avanzadas de Investigacion en Bioquimica,Kalergis Alexis,: SUP SIN SALA,Ciencias Biológicas,2026-1
32650,BIO3319,7,Tecnicas Avanzadas de Investigacion en Bioquimica,Allende Fidel,: SUP SIN SALA,Ciencias Biológicas,2026-1
32652,BIO3319,8,Tecnicas Avanzadas de Investigacion en Bioquimica,Hachim Daniel,: SUP SIN SALA,Ciencias Biológicas,2026-1
32672,BIO3319,9,Tecnicas Avanzadas de Investigacion en Bioquimica,Bertocchi Cristina,: SUP SIN SALA,Ciencias Biológicas,2026-1
32674,BIO3319,10,Tecnicas Avanzadas de Investigacion en Bioquimica,Schuller Andreas,: SUP SIN SALA,Ciencias Biológicas,2026-1
32690,BIO3319,11,Tecnicas Avanzadas de Investigacion en Bioquimica,Larrondo Luis,: SUP SIN SALA,Ciencias Biológicas,2026-1
32691,BIO3319,12,Tecnicas Avanzadas de Investigacion en Bioquimica,Cancino Gonzalo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32692,BIO3319,13,Tecnicas Avanzadas de Investigacion en Bioquimica,García Patricia,: SUP SIN SALA,Ciencias Biológicas,2026-1
32693,BIO3319,14,Tecnicas Avanzadas de Investigacion en Bioquimica,Berkowitz Loni,: SUP SIN SALA,Ciencias Biológicas,2026-1
32694,BIO3319,15,Tecnicas Avanzadas de Investigacion en Bioquimica,Yuseff Maria,: SUP SIN SALA,Ciencias Biológicas,2026-1
32696,BIO3319,16,Tecnicas Avanzadas de Investigacion en Bioquimica,Allende Fidel,: SUP SIN SALA,Ciencias Biológicas,2026-1
32697,BIO3319,17,Tecnicas Avanzadas de Investigacion en Bioquimica,Arratia Gabriel,: SUP SIN SALA,Ciencias Biológicas,2026-1
32698,BIO3319,18,Tecnicas Avanzadas de Investigacion en Bioquimica,Cancino Gonzalo,: SUP SIN SALA,Ciencias Biológicas,2026-1
32700,BIO3319,19,Tecnicas Avanzadas de Investigacion en Bioquimica,Meneses Claudio,: SUP SIN SALA,Ciencias Biológicas,2026-1
32701,BIO3319,20,Tecnicas Avanzadas de Investigacion en Bioquimica,Bueno Susan,: SUP SIN SALA,Ciencias Biológicas,2026-1
32703,BIO3319,21,Tecnicas Avanzadas de Investigacion en Bioquimica,Bertocchi Cristina,: SUP SIN SALA,Ciencias Biológicas,2026-1
32704,BIO3319,22,Tecnicas Avanzadas de Investigacion en Bioquimica,Zanlungo Silvana,: SUP SIN SALA,Ciencias Biológicas,2026-1
32705,BIO3319,23,Tecnicas Avanzadas de Investigacion en Bioquimica,Andres Maria,: SUP SIN SALA,Ciencias Biológicas,2026-1
32706,BIO3319,24,Tecnicas Avanzadas de Investigacion en Bioquimica,Sanchez Natalia,: SUP SIN SALA,Ciencias Biológicas,2026-1
32707,BIO3319,25,Tecnicas Avanzadas de Investigacion en Bioquimica,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32708,BIO3319,26,Tecnicas Avanzadas de Investigacion en Bioquimica,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32710,BIO3319,27,Tecnicas Avanzadas de Investigacion en Bioquimica,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32712,BIO3319,28,Tecnicas Avanzadas de Investigacion en Bioquimica,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32713,BIO3319,29,Tecnicas Avanzadas de Investigacion en Bioquimica,Por Fijar,: SUP SIN SALA,Ciencias Biológicas,2026-1
32714,BIO3319,30,Tecnicas Avanzadas de Investigacion en Bioquimica,Federici Fernan,: SUP SIN SALA,Ciencias Biológicas,2026-1
33981,BIO3339,1,Bioinformatica Avanzada,Melo Francisco,"W:5,6,7 CLAS B-105",Ciencias Biológicas,2026-1
25268,BIO3920,1,Innovación y Emprendimiento en Biotecnología,Vasquez Luz,"M:3,4 CLAS B-102",Ciencias Biológicas,2026-1
13483,BIO4001,1,Tutorial Bibliografico I,Dirección Docente,: SUP SIN SALA,Ciencias Biológicas,2026-1
26171,BIO4014,1,Unidad de Investigacion en Biologia,Dirección Docente,: SUP SIN SALA,Ciencias Biológicas,2026-1
22187,BIO4015,1,Unidad de Investigación I,Dirección Docente,: SUP SIN SALA,Ciencias Biológicas,2026-1
22188,BIO4016,1,Unidad de Investigación II,Dirección Docente,: SUP SIN SALA,Ciencias Biológicas,2026-1
22184,BIO4116,1,Biología Celular y Molecular,"Sjoberg Marcela, Aviles Evelyn",: CLAS SIN SALA,Ciencias Biológicas,2026-1
